time,PWM1,PWM2,PWM Efforts,Joint Angle Current 1,Joint Angle Current 2,Joint Angle Desired 1,Joint Angle Desired 2
34.573230507,0,0,0.0,0,0,0,0
34.583167264,0,0,0.0,0,0,0,0
34.593168432,0,0,0.0,0,0,0,0
34.603191567,0,0,0.0,0,0,0,0
34.613301799,0,0,0.0,0,0,0,0
34.623295536,0,0,0.0,0,0,0,0
34.633265816,0,0,0.0,0,0,0,0
34.643267943,0,0,0.0,0,0,0,0
34.653346323,0,0,0.0,0,0,0,0
34.663215924,0,0,0.0,0,0,0,0
34.673228106,0,0,0.0,0,0,0,0
34.683249951,0,0,0.0,0,0,0,0
34.693115924,0,0,0.0,0,0,0,0
34.703273763,0,0,0.0,0,0,0,0
34.713221011,0,0,0.0,0,0,0,0
34.723017973,0,0,0.0,0,0,0,0
34.733147518,0,0,0.0,0,0,0,0
34.742943775,0,0,0.0,0,0,0,0
34.75319815,0,0,0.0,0,0,0,0
34.763244025,0,0,0.0,0,0,0,0
34.773198794,0,0,0.0,0,0,0,0
34.783254309,0,0,0.0,0,0,0,0
34.793279755,0,0,0.0,0,0,0,0
34.803133003,0,0,0.0,0,0,0,0
34.813257985,0,0,0.0,0,0,0,0
34.823137027,0,0,0.0,0,0,0,0
34.833235473,0,0,0.0,0,0,0,0
34.843166728,0,0,0.0,0,0,0,0
34.853187534,0,0,0.0,0,0,0,0
34.863282046,0,0,0.0,0,0,0,0
34.873171759,0,0,0.0,0,0,0,0
34.883267806,0,0,0.0,0,0,0,0
34.893220896,0,0,0.0,0,0,0,0
34.903293385,0,0,0.0,0,0,0,0
34.913278633,0,0,0.0,0,0,0,0
34.923280403,0,0,0.0,0,0,0,0
34.933257334,0,0,0.0,0,0,0,0
34.943149955,0,0,0.0,0,0,0,0
34.95320391,0,0,0.0,0,0,0,0
34.963283526,0,0,0.0,0,0,0,0
34.973106824,0,0,0.0,0,0,0,0
34.983125081,0,0,0.0,0,0,0,0
34.993115302,0,0,0.0,0,0,0,0
35.003173678,0,0,0.0,0,0,0,0
35.013142448,0,0,0.0,0,0,0,0
35.023113755,0,0,0.0,0,0,0,0
35.033246054,0,0,0.0,0,0,0,0
35.043162621,0,0,0.0,0,0,0,0
35.05315052,0,0,0.0,0,0,0,0
35.063273311,0,0,0.0,0,0,0,0
35.073103603,0,0,0.0,0,0,0,0
35.083261165,0,0,0.0,0,0,0,0
35.093261724,0,0,0.0,0,0,0,0
35.103196089,0,0,0.0,0,0,0,0
35.11324417,0,0,0.0,0,0,0,0
35.123172262,0,0,0.0,0,0,0,0
35.13311679,0,0,0.0,0,0,0,0
35.143248946,0,0,0.0,0,0,0,0
35.153275398,0,0,0.0,0,0,0,0
35.163215014,0,0,0.0,0,0,0,0
35.173305092,0,0,0.0,0,0,0,0
35.183270103,0,0,0.0,0,0,0,0
35.193266111,0,0,0.0,0,0,0,0
35.203284562,0,0,0.0,0,0,0,0
35.213280759,0,0,0.0,0,0,0,0
35.223146792,0,0,0.0,0,0,0,0
35.233263864,0,0,0.0,0,0,0,0
35.243275708,0,0,0.0,0,0,0,0
35.253242876,0,0,0.0,0,0,0,0
35.263156941,0,0,0.0,0,0,0,0
35.273038248,0,0,0.0,0,0,0,0
35.283121347,0,0,0.0,0,0,0,0
35.293240551,0,0,0.0,0,0,0,0
35.303338377,0,0,0.0,0,0,0,0
35.31334339,0,0,0.0,0,0,0,0
35.323208944,0,0,0.0,0,0,0,0
35.33327594,0,0,0.0,0,0,0,0
35.343275956,0,0,0.0,0,0,0,0
35.353139119,0,0,0.0,0,0,0,0
35.363209564,0,0,0.0,0,0,0,0
35.373196213,0,0,0.0,0,0,0,0
35.383236531,0,0,0.0,0,0,0,0
35.393187046,0,0,0.0,0,0,0,0
35.40303931,0,0,0.0,0,0,0,0
35.413136411,0,0,0.0,0,0,0,0
35.423190047,0,0,0.0,0,0,0,0
35.433178536,0,0,0.0,0,0,0,0
35.443262734,0,0,0.0,0,0,0,0
35.453253717,0,0,0.0,0,0,0,0
35.463251806,0,0,0.0,0,0,0,0
35.473230113,0,0,0.0,0,0,0,0
35.483195321,0,0,0.0,0,0,0,0
35.493150445,0,0,0.0,0,0,0,0
35.503276285,0,0,0.0,0,0,0,0
35.513253506,0,0,0.0,0,0,0,0
35.523167619,0,0,0.0,0,0,0,0
35.533140558,0,0,0.0,0,0,0,0
35.543170223,0,0,0.0,0,0,0,0
35.553116682,0,0,0.0,0,0,0,0
35.563201705,0,0,0.0,0,0,0,0
35.573239432,0,0,0.0,0,0,0,0
35.583220756,0,0,0.0,0,0,0,0
35.593214288,0,0,0.0,0,0,0,0
35.603221633,0,0,0.0,0,0,0,0
35.613223222,0,0,0.0,0,0,0,0
35.62319647,0,0,0.0,0,0,0,0
35.633198172,0,0,0.0,0,0,0,0
35.643235771,0,0,0.0,0,0,0,0
35.653197431,0,0,0.0,0,0,0,0
35.663178151,0,0,0.0,0,0,0,0
35.673252287,0,0,0.0,0,0,0,0
35.68323392,0,0,0.0,0,0,0,0
35.693250215,0,0,0.0,0,0,0,0
35.704111471,0,0,0.0,0,0,0,0
35.713218572,0,0,0.0,0,0,0,0
35.723052508,0,0,0.0,0,0,0,0
35.733014881,0,0,0.0,0,0,0,0
35.742994926,0,0,0.0,0,0,0,0
35.752953848,0,0,0.0,0,0,0,0
35.762954132,0,0,0.0,0,0,0,0
35.772942191,0,0,0.0,0,0,0,0
35.783090804,0,0,0.0,0,0,0,0
35.792940609,0,0,0.0,0,0,0,0
35.80292491,0,0,0.0,0,0,0,0
35.812936304,0,0,0.0,0,0,0,0
35.82291704,0,0,0.0,0,0,0,0
35.832948491,0,0,0.0,0,0,0,0
35.842980083,0,0,0.0,0,0,0,0
35.853032946,0,0,0.0,0,0,0,0
35.863076573,0,0,0.0,0,0,0,0
35.873110663,0,0,0.0,0,0,0,0
35.883196663,0,0,0.0,0,0,0,0
35.89317986,0,0,0.0,0,0,0,0
35.903357709,0,0,0.0,0,0,0,0
35.913194886,0,0,0.0,0,0,0,0
35.923027937,0,0,0.0,0,0,0,0
35.933057885,0,0,0.0,0,0,0,0
35.943049526,0,0,0.0,0,0,0,0
35.953052686,0,0,0.0,0,0,0,0
35.963053542,0,0,0.0,0,0,0,0
35.973005522,0,0,0.0,0,0,0,0
35.983107259,0,0,0.0,0,0,0,0
35.993199498,0,0,0.0,0,0,0,0
36.0032319,0,0,0.0,0,0,0,0
36.013210278,0,0,0.0,0,0,0,0
36.023196406,0,0,0.0,0,0,0,0
36.033470738,0,0,0.0,0,0,0,0
36.043091683,0,0,0.0,0,0,0,0
36.052935394,0,0,0.0,0,0,0,0
36.063072894,0,0,0.0,0,0,0,0
36.072980256,0,0,0.0,0,0,0,0
36.083090533,0,0,0.0,0,0,0,0
36.093123603,0,0,0.0,0,0,0,0
36.10312798,0,0,0.0,0,0,0,0
36.113201175,0,0,0.0,0,0,0,0
36.123193904,0,0,0.0,0,0,0,0
36.133307157,0,0,0.0,0,0,0,0
36.143183462,0,0,0.0,0,0,0,0
36.153383421,0,0,0.0,0,0,0,0
36.163224539,0,0,0.0,0,0,0,0
36.173054505,0,0,0.0,0,0,0,0
36.183080893,0,0,0.0,0,0,0,0
36.193046717,0,0,0.0,0,0,0,0
36.203053811,0,0,0.0,0,0,0,0
36.213041391,0,0,0.0,0,0,0,0
36.2230889,0,0,0.0,0,0,0,0
36.23314586,0,0,0.0,0,0,0,0
36.243254157,0,0,0.0,0,0,0,0
36.253215288,0,0,0.0,0,0,0,0
36.263154781,0,0,0.0,0,0,0,0
36.273222834,0,0,0.0,0,0,0,0
36.283015258,0,0,0.0,0,0,0,0
36.292985882,0,0,0.0,0,0,0,0
36.302928807,0,0,0.0,0,0,0,0
36.312993585,0,0,0.0,0,0,0,0
36.322937666,0,0,0.0,0,0,0,0
36.332958488,0,0,0.0,0,0,0,0
36.343044244,0,0,0.0,0,0,0,0
36.353050106,0,0,0.0,0,0,0,0
36.363106448,0,0,0.0,0,0,0,0
36.373125319,0,0,0.0,0,0,0,0
36.383308577,0,0,0.0,0,0,0,0
36.393206944,0,0,0.0,0,0,0,0
36.403188515,0,0,0.0,0,0,0,0
36.413171061,0,0,0.0,0,0,0,0
36.423161724,0,0,0.0,0,0,0,0
36.433222675,0,0,0.0,0,0,0,0
36.443108958,0,0,0.0,0,0,0,0
36.453108769,0,0,0.0,0,0,0,0
36.463221143,0,0,0.0,0,0,0,0
36.473199992,0,0,0.0,0,0,0,0
36.483231271,0,0,0.0,0,0,0,0
36.49320341,0,0,0.0,0,0,0,0
36.503147623,0,0,0.0,0,0,0,0
36.51314248,0,0,0.0,0,0,0,0
36.523165986,0,0,0.0,0,0,0,0
36.533160855,0,0,0.0,0,0,0,0
36.54312027,0,0,0.0,0,0,0,0
36.55309438,0,0,0.0,0,0,0,0
36.563182751,0,0,0.0,0,0,0,0
36.573135835,0,0,0.0,0,0,0,0
36.583119662,0,0,0.0,0,0,0,0
36.593149967,0,0,0.0,0,0,0,0
36.603114906,0,0,0.0,0,0,0,0
36.613104868,0,0,0.0,0,0,0,0
36.623111287,0,0,0.0,0,0,0,0
36.633162719,0,0,0.0,0,0,0,0
36.643235173,0,0,0.0,0,0,0,0
36.653176309,0,0,0.0,0,0,0,0
36.663147167,0,0,0.0,0,0,0,0
36.673170108,0,0,0.0,0,0,0,0
36.683221809,0,0,0.0,0,0,0,0
36.693220688,0,0,0.0,0,0,0,0
36.703274574,0,0,0.0,0,0,0,0
36.713220316,0,0,0.0,0,0,0,0
36.723202038,0,0,0.0,0,0,0,0
36.733242508,0,0,0.0,0,0,0,0
36.743107096,0,0,0.0,0,0,0,0
36.7531352,0,0,0.0,0,0,0,0
36.763197861,0,0,0.0,0,0,0,0
36.773114247,0,0,0.0,0,0,0,0
36.783267975,0,0,0.0,0,0,0,0
36.79316057,0,0,0.0,0,0,0,0
36.803141061,0,0,0.0,0,0,0,0
36.813286782,0,0,0.0,0,0,0,0
36.823275161,0,0,0.0,0,0,0,0
36.833266682,0,0,0.0,0,0,0,0
36.843221863,0,0,0.0,0,0,0,0
36.853201435,0,0,0.0,0,0,0,0
36.863199269,0,0,0.0,0,0,0,0
36.873136307,0,0,0.0,0,0,0,0
36.883251335,0,0,0.0,0,0,0,0
36.893217014,0,0,0.0,0,0,0,0
36.903242852,0,0,0.0,0,0,0,0
36.913227693,0,0,0.0,0,0,0,0
36.923134082,0,0,0.0,0,0,0,0
36.933260605,0,0,0.0,0,0,0,0
36.943157574,0,0,0.0,0,0,0,0
36.95321675,0,0,0.0,0,0,0,0
36.963246843,0,0,0.0,0,0,0,0
36.973212448,0,0,0.0,0,0,0,0
36.983197956,0,0,0.0,0,0,0,0
36.993129326,0,0,0.0,0,0,0,0
37.003201367,0,0,0.0,0,0,0,0
37.013200192,0,0,0.0,0,0,0,0
37.023113484,0,0,0.0,0,0,0,0
37.033278204,0,0,0.0,0,0,0,0
37.043176768,0,0,0.0,0,0,0,0
37.053180329,0,0,0.0,0,0,0,0
37.06325816,0,0,0.0,0,0,0,0
37.073233602,0,0,0.0,0,0,0,0
37.083218766,0,0,0.0,0,0,0,0
37.093213281,0,0,0.0,0,0,0,0
37.103201206,0,0,0.0,0,0,0,0
37.113200841,0,0,0.0,0,0,0,0
37.123149014,0,0,0.0,0,0,0,0
37.133194775,0,0,0.0,0,0,0,0
37.143132597,0,0,0.0,0,0,0,0
37.153235451,0,0,0.0,0,0,0,0
37.163202802,0,0,0.0,0,0,0,0
37.173154243,0,0,0.0,0,0,0,0
37.183156615,0,0,0.0,0,0,0,0
37.193280287,0,0,0.0,0,0,0,0
37.203140807,0,0,0.0,0,0,0,0
37.213317398,0,0,0.0,0,0,0,0
37.223158449,0,0,0.0,0,0,0,0
37.233210564,0,0,0.0,0,0,0,0
37.243365759,0,0,0.0,0,0,0,0
37.253466548,0,0,0.0,0,0,0,0
37.263272665,0,0,0.0,0,0,0,0
37.273065097,0,0,0.0,0,0,0,0
37.283036215,0,0,0.0,0,0,0,0
37.293062623,0,0,0.0,0,0,0,0
37.303026462,0,0,0.0,0,0,0,0
37.313041427,0,0,0.0,0,0,0,0
37.322894972,0,0,0.0,0,0,0,0
37.332926271,0,0,0.0,0,0,0,0
37.342934942,0,0,0.0,0,0,0,0
37.352937143,0,0,0.0,0,0,0,0
37.362942344,0,0,0.0,0,0,0,0
37.372962936,0,0,0.0,0,0,0,0
37.382973847,0,0,0.0,0,0,0,0
37.393054732,0,0,0.0,0,0,0,0
37.40324643,0,0,0.0,0,0,0,0
37.413257084,0,0,0.0,0,0,0,0
37.423138944,0,0,0.0,0,0,0,0
37.433285547,0,0,0.0,0,0,0,0
37.443192622,0,0,0.0,0,0,0,0
37.453170356,0,0,0.0,0,0,0,0
37.463259402,0,0,0.0,0,0,0,0
37.473232826,0,0,0.0,0,0,0,0
37.483292851,0,0,0.0,0,0,0,0
37.493302406,0,0,0.0,0,0,0,0
37.503264896,0,0,0.0,0,0,0,0
37.513324973,0,0,0.0,0,0,0,0
37.523267751,0,0,0.0,0,0,0,0
37.533339922,0,0,0.0,0,0,0,0
37.543157775,0,0,0.0,0,0,0,0
37.553227839,0,0,0.0,0,0,0,0
37.563254069,0,0,0.0,0,0,0,0
37.573201286,0,0,0.0,0,0,0,0
37.583198648,0,0,0.0,0,0,0,0
37.593155792,0,0,0.0,0,0,0,0
37.603240742,0,0,0.0,0,0,0,0
37.613204081,0,0,0.0,0,0,0,0
37.62320908,0,0,0.0,0,0,0,0
37.633198306,0,0,0.0,0,0,0,0
37.643251605,0,0,0.0,0,0,0,0
37.653293552,0,0,0.0,0,0,0,0
37.663269165,0,0,0.0,0,0,0,0
37.673342215,0,0,0.0,0,0,0,0
37.68324416,0,0,0.0,0,0,0,0
37.69326937,0,0,0.0,0,0,0,0
37.703277017,0,0,0.0,0,0,0,0
37.713262981,0,0,0.0,0,0,0,0
37.723268677,0,0,0.0,0,0,0,0
37.733162705,0,0,0.0,0,0,0,0
37.743107511,0,0,0.0,0,0,0,0
37.753199489,0,0,0.0,0,0,0,0
37.763255827,0,0,0.0,0,0,0,0
37.773203303,0,0,0.0,0,0,0,0
37.783228664,0,0,0.0,0,0,0,0
37.793239556,0,0,0.0,0,0,0,0
37.803249677,0,0,0.0,0,0,0,0
37.813249722,0,0,0.0,0,0,0,0
37.823250267,0,0,0.0,0,0,0,0
37.833151305,0,0,0.0,0,0,0,0
37.843280955,0,0,0.0,0,0,0,0
37.853261439,0,0,0.0,0,0,0,0
37.863203727,0,0,0.0,0,0,0,0
37.873232373,0,0,0.0,0,0,0,0
37.883158976,0,0,0.0,0,0,0,0
37.893275785,0,0,0.0,0,0,0,0
37.903289569,0,0,0.0,0,0,0,0
37.913130435,0,0,0.0,0,0,0,0
37.923203793,0,0,0.0,0,0,0,0
37.933267576,0,0,0.0,0,0,0,0
37.943223901,0,0,0.0,0,0,0,0
37.953164728,0,0,0.0,0,0,0,0
37.963178425,0,0,0.0,0,0,0,0
37.973116252,0,0,0.0,0,0,0,0
37.983208728,0,0,0.0,0,0,0,0
37.993042813,0,0,0.0,0,0,0,0
38.003125951,0,0,0.0,0,0,0,0
38.013114338,0,0,0.0,0,0,0,0
38.023061749,0,0,0.0,0,0,0,0
38.033038941,0,0,0.0,0,0,0,0
38.042992868,0,0,0.0,0,0,0,0
38.052998674,0,0,0.0,0,0,0,0
38.063026898,0,0,0.0,0,0,0,0
38.073009636,0,0,0.0,0,0,0,0
38.083052368,0,0,0.0,0,0,0,0
38.092990405,0,0,0.0,0,0,0,0
38.102945904,0,0,0.0,0,0,0,0
38.11293123,0,0,0.0,0,0,0,0
38.12299207,0,0,0.0,0,0,0,0
38.133021761,0,0,0.0,0,0,0,0
38.143096073,0,0,0.0,0,0,0,0
38.153123737,0,0,0.0,0,0,0,0
38.163002275,0,0,0.0,0,0,0,0
38.173077055,0,0,0.0,0,0,0,0
38.182967303,0,0,0.0,0,0,0,0
38.193137022,0,0,0.0,0,0,0,0
38.203123756,0,0,0.0,0,0,0,0
38.213008362,0,0,0.0,0,0,0,0
38.223041342,0,0,0.0,0,0,0,0
38.233079592,0,0,0.0,0,0,0,0
38.243052802,0,0,0.0,0,0,0,0
38.253133763,0,0,0.0,0,0,0,0
38.26302518,0,0,0.0,0,0,0,0
38.273054515,0,0,0.0,0,0,0,0
38.283051199,0,0,0.0,0,0,0,0
38.292999672,0,0,0.0,0,0,0,0
38.302976675,0,0,0.0,0,0,0,0
38.313082014,0,0,0.0,0,0,0,0
38.323042681,0,0,0.0,0,0,0,0
38.333003854,0,0,0.0,0,0,0,0
38.34302893,0,0,0.0,0,0,0,0
38.353024326,0,0,0.0,0,0,0,0
38.363044803,0,0,0.0,0,0,0,0
38.373035883,0,0,0.0,0,0,0,0
38.383125786,0,0,0.0,0,0,0,0
38.393199112,0,0,0.0,0,0,0,0
38.403069816,0,0,0.0,0,0,0,0
38.413210549,0,0,0.0,0,0,0,0
38.423192202,0,0,0.0,0,0,0,0
38.433072867,0,0,0.0,0,0,0,0
38.443070261,0,0,0.0,0,0,0,0
38.453041943,0,0,0.0,0,0,0,0
38.463038824,0,0,0.0,0,0,0,0
38.473014,0,0,0.0,0,0,0,0
38.48305571,0,0,0.0,0,0,0,0
38.493097361,0,0,0.0,0,0,0,0
38.503020767,0,0,0.0,0,0,0,0
38.513067888,0,0,0.0,0,0,0,0
38.523052725,0,0,0.0,0,0,0,0
38.533139722,0,0,0.0,0,0,0,0
38.543074018,0,0,0.0,0,0,0,0
38.553066922,0,0,0.0,0,0,0,0
38.563158746,0,0,0.0,0,0,0,0
38.5730474,0,0,0.0,0,0,0,0
38.583120248,0,0,0.0,0,0,0,0
38.593080105,0,0,0.0,0,0,0,0
38.603092327,0,0,0.0,0,0,0,0
38.613084554,0,0,0.0,0,0,0,0
38.623058649,0,0,0.0,0,0,0,0
38.633125278,0,0,0.0,0,0,0,0
38.64314064,0,0,0.0,0,0,0,0
38.65305179,0,0,0.0,0,0,0,0
38.663211398,0,0,0.0,0,0,0,0
38.67309101,0,0,0.0,0,0,0,0
38.683041517,0,0,0.0,0,0,0,0
38.693105568,0,0,0.0,0,0,0,0
38.703110312,0,0,0.0,0,0,0,0
38.71309996,0,0,0.0,0,0,0,0
38.723047269,0,0,0.0,0,0,0,0
38.733093583,0,0,0.0,0,0,0,0
38.743134475,0,0,0.0,0,0,0,0
38.753054603,0,0,0.0,0,0,0,0
38.763163627,0,0,0.0,0,0,0,0
38.773053902,0,0,0.0,0,0,0,0
38.783047854,0,0,0.0,0,0,0,0
38.792963321,0,0,0.0,0,0,0,0
38.803036466,0,0,0.0,0,0,0,0
38.813185211,0,0,0.0,0,0,0,0
38.823052045,0,0,0.0,0,0,0,0
38.833081646,0,0,0.0,0,0,0,0
38.843068157,0,0,0.0,0,0,0,0
38.853051864,0,0,0.0,0,0,0,0
38.863165617,0,0,0.0,0,0,0,0
38.873167992,0,0,0.0,0,0,0,0
38.883160419,0,0,0.0,0,0,0,0
38.893216126,0,0,0.0,0,0,0,0
38.903161414,0,0,0.0,0,0,0,0
38.913093549,0,0,0.0,0,0,0,0
38.923015327,0,0,0.0,0,0,0,0
38.933028517,0,0,0.0,0,0,0,0
38.943035124,0,0,0.0,0,0,0,0
38.953005724,0,0,0.0,0,0,0,0
38.963070567,0,0,0.0,0,0,0,0
38.972975498,0,0,0.0,0,0,0,0
38.98300814,0,0,0.0,0,0,0,0
38.993153651,0,0,0.0,0,0,0,0
39.003020506,0,0,0.0,0,0,0,0
39.013047879,0,0,0.0,0,0,0,0
39.023051617,0,0,0.0,0,0,0,0
39.033024855,0,0,0.0,0,0,0,0
39.043042595,0,0,0.0,0,0,0,0
39.053048517,0,0,0.0,0,0,0,0
39.063055092,0,0,0.0,0,0,0,0
39.072980547,0,0,0.0,0,0,0,0
39.083147312,0,0,0.0,0,0,0,0
39.093090079,0,0,0.0,0,0,0,0
39.103044141,0,0,0.0,0,0,0,0
39.113063072,0,0,0.0,0,0,0,0
39.123065211,0,0,0.0,0,0,0,0
39.133026159,0,0,0.0,0,0,0,0
39.143061139,0,0,0.0,0,0,0,0
39.153043414,0,0,0.0,0,0,0,0
39.163075663,0,0,0.0,0,0,0,0
39.173006825,0,0,0.0,0,0,0,0
39.183077246,0,0,0.0,0,0,0,0
39.193029216,0,0,0.0,0,0,0,0
39.203063623,0,0,0.0,0,0,0,0
39.213088419,0,0,0.0,0,0,0,0
39.22311829,0,0,0.0,0,0,0,0
39.233054562,0,0,0.0,0,0,0,0
39.243295248,0,0,0.0,0,0,0,0
39.253344175,0,0,0.0,0,0,0,0
39.263143921,0,0,0.0,0,0,0,0
39.273046438,0,0,0.0,0,0,0,0
39.283101212,0,0,0.0,0,0,0,0
39.293094977,0,0,0.0,0,0,0,0
39.302956911,0,0,0.0,0,0,0,0
39.313080525,0,0,0.0,0,0,0,0
39.323081777,0,0,0.0,0,0,0,0
39.332927982,0,0,0.0,0,0,0,0
39.343005789,0,0,0.0,0,0,0,0
39.352936087,0,0,0.0,0,0,0,0
39.363096065,0,0,0.0,0,0,0,0
39.372947918,0,0,0.0,0,0,0,0
39.382932519,0,0,0.0,0,0,0,0
39.392971071,0,0,0.0,0,0,0,0
39.402984826,0,0,0.0,0,0,0,0
39.413035018,0,0,0.0,0,0,0,0
39.423021017,0,0,0.0,0,0,0,0
39.433207209,0,0,0.0,0,0,0,0
39.443287992,0,0,0.0,0,0,0,0
39.453172934,0,0,0.0,0,0,0,0
39.463177997,0,0,0.0,0,0,0,0
39.473141805,0,0,0.0,0,0,0,0
39.483271099,0,0,0.0,0,0,0,0
39.493035994,0,0,0.0,0,0,0,0
39.503070567,0,0,0.0,0,0,0,0
39.513143954,0,0,0.0,0,0,0,0
39.523024788,0,0,0.0,0,0,0,0
39.533004254,0,0,0.0,0,0,0,0
39.543071341,0,0,0.0,0,0,0,0
39.552974356,0,0,0.0,0,0,0,0
39.563011435,0,0,0.0,0,0,0,0
39.573018786,0,0,0.0,0,0,0,0
39.583029791,0,0,0.0,0,0,0,0
39.593028255,0,0,0.0,0,0,0,0
39.603067633,0,0,0.0,0,0,0,0
39.613088923,0,0,0.0,0,0,0,0
39.623012328,0,0,0.0,0,0,0,0
39.633069046,0,0,0.0,0,0,0,0
39.64308039,0,0,0.0,0,0,0,0
39.652978661,0,0,0.0,0,0,0,0
39.663057921,0,0,0.0,0,0,0,0
39.673064524,0,0,0.0,0,0,0,0
39.683112104,0,0,0.0,0,0,0,0
39.69308714,0,0,0.0,0,0,0,0
39.70310243,0,0,0.0,0,0,0,0
39.713065794,0,0,0.0,0,0,0,0
39.723003025,0,0,0.0,0,0,0,0
39.733089925,0,0,0.0,0,0,0,0
39.743048021,0,0,0.0,0,0,0,0
39.753097426,0,0,0.0,0,0,0,0
39.763080691,0,0,0.0,0,0,0,0
39.773052594,0,0,0.0,0,0,0,0
39.783033781,0,0,0.0,0,0,0,0
39.793088264,0,0,0.0,0,0,0,0
39.803112184,0,0,0.0,0,0,0,0
39.813151662,0,0,0.0,0,0,0,0
39.823089574,0,0,0.0,0,0,0,0
39.833103754,0,0,0.0,0,0,0,0
39.843052054,0,0,0.0,0,0,0,0
39.853139904,0,0,0.0,0,0,0,0
39.863047421,0,0,0.0,0,0,0,0
39.873072504,0,0,0.0,0,0,0,0
39.883156785,0,0,0.0,0,0,0,0
39.893202493,0,0,0.0,0,0,0,0
39.903090199,0,0,0.0,0,0,0,0
39.913151218,0,0,0.0,0,0,0,0
39.92298592,0,0,0.0,0,0,0,0
39.933122692,0,0,0.0,0,0,0,0
39.943042255,0,0,0.0,0,0,0,0
39.953061739,0,0,0.0,0,0,0,0
39.963075957,0,0,0.0,0,0,0,0
39.973062655,0,0,0.0,0,0,0,0
39.983148746,0,0,0.0,0,0,0,0
39.993052405,0,0,0.0,0,0,0,0
40.003072078,0,0,0.0,0,0,0,0
40.013211167,0,0,0.0,0,0,0,0
40.023051831,0,0,0.0,0,0,0,0
40.033084342,0,0,0.0,0,0,0,0
40.043026201,0,0,0.0,0,0,0,0
40.05299982,0,0,0.0,0,0,0,0
40.062980837,0,0,0.0,0,0,0,0
40.07291617,0,0,0.0,0,0,0,0
40.082971002,0,0,0.0,0,0,0,0
40.093094729,0,0,0.0,0,0,0,0
40.102931694,0,0,0.0,0,0,0,0
40.113006695,0,0,0.0,0,0,0,0
40.123013267,0,0,0.0,0,0,0,0
40.132956279,0,0,0.0,0,0,0,0
40.142882794,0,0,0.0,0,0,0,0
40.15310413,0,0,0.0,0,0,0,0
40.162970996,0,0,0.0,0,0,0,0
40.172916375,0,0,0.0,0,0,0,0
40.183040837,0,0,0.0,0,0,0,0
40.192996692,0,0,0.0,0,0,0,0
40.202930634,0,0,0.0,0,0,0,0
40.212951541,0,0,0.0,0,0,0,0
40.222940627,0,0,0.0,0,0,0,0
40.232949021,0,0,0.0,0,0,0,0
40.242907563,0,0,0.0,0,0,0,0
40.253115356,0,0,0.0,0,0,0,0
40.263129525,0,0,0.0,0,0,0,0
40.272968717,0,0,0.0,0,0,0,0
40.282970526,0,0,0.0,0,0,0,0
40.292972845,0,0,0.0,0,0,0,0
40.302955754,0,0,0.0,0,0,0,0
40.313004933,0,0,0.0,0,0,0,0
40.322946384,0,0,0.0,0,0,0,0
40.333068018,0,0,0.0,0,0,0,0
40.343029298,0,0,0.0,0,0,0,0
40.353129278,0,0,0.0,0,0,0,0
40.363270536,0,0,0.0,0,0,0,0
40.373187163,0,0,0.0,0,0,0,0
40.383226833,0,0,0.0,0,0,0,0
40.393333953,0,0,0.0,0,0,0,0
40.403167992,0,0,0.0,0,0,0,0
40.413287955,0,0,0.0,0,0,0,0
40.423085499,0,0,0.0,0,0,0,0
40.433019229,0,0,0.0,0,0,0,0
40.443127356,0,0,0.0,0,0,0,0
40.453058473,0,0,0.0,0,0,0,0
40.463030321,0,0,0.0,0,0,0,0
40.473047757,0,0,0.0,0,0,0,0
40.483104399,0,0,0.0,0,0,0,0
40.493046847,0,0,0.0,0,0,0,0
40.503159424,0,0,0.0,0,0,0,0
40.51315445,0,0,0.0,0,0,0,0
40.523218787,0,0,0.0,0,0,0,0
40.533226245,0,0,0.0,0,0,0,0
40.543236184,0,0,0.0,0,0,0,0
40.553133246,0,0,0.0,0,0,0,0
40.563108951,0,0,0.0,0,0,0,0
40.573207669,0,0,0.0,0,0,0,0
40.583264968,0,0,0.0,0,0,0,0
40.59320548,0,0,0.0,0,0,0,0
40.603205069,0,0,0.0,0,0,0,0
40.613208939,0,0,0.0,0,0,0,0
40.623102882,0,0,0.0,0,0,0,0
40.633284726,0,0,0.0,0,0,0,0
40.643219438,0,0,0.0,0,0,0,0
40.653203133,0,0,0.0,0,0,0,0
40.663205614,0,0,0.0,0,0,0,0
40.673230236,0,0,0.0,0,0,0,0
40.683202647,0,0,0.0,0,0,0,0
40.693208611,0,0,0.0,0,0,0,0
40.703202711,0,0,0.0,0,0,0,0
40.713203603,0,0,0.0,0,0,0,0
40.723265503,0,0,0.0,0,0,0,0
40.733131158,0,0,0.0,0,0,0,0
40.743151578,0,0,0.0,0,0,0,0
40.753231374,0,0,0.0,0,0,0,0
40.763200676,0,0,0.0,0,0,0,0
40.773246617,0,0,0.0,0,0,0,0
40.783244283,0,0,0.0,0,0,0,0
40.793203712,0,0,0.0,0,0,0,0
40.803241946,0,0,0.0,0,0,0,0
40.81320283,0,0,0.0,0,0,0,0
40.823229758,0,0,0.0,0,0,0,0
40.833227178,0,0,0.0,0,0,0,0
40.843228515,0,0,0.0,0,0,0,0
40.853266076,0,0,0.0,0,0,0,0
40.863244366,0,0,0.0,0,0,0,0
40.873243369,0,0,0.0,0,0,0,0
40.883204003,0,0,0.0,0,0,0,0
40.893270757,0,0,0.0,0,0,0,0
